index	city	company_name	duration	frequency	job	job_link	salary
595	北京	北醒光子	3个月	3天/周	技术支持实习生	https://www.shixiseng.com/intern/inn_xvqtdbg0akfj?pcm=pc_SearchList	150-200/天
596	成都	人和易行	3个月	6天/周	销售管培生	https://www.shixiseng.com/intern/inn_wtujhntz4qpl?pcm=pc_SearchList	100-150/天
597	上海	龙旗	1个月	5天/周	硬件实习生(layout/功耗/音频20届)J11936	https://www.shixiseng.com/intern/inn_di7xerwlstir?pcm=pc_SearchList	436-551/天
598	广州	麦当劳	6个月	3天/周	项目管理实习生	https://www.shixiseng.com/intern/inn_qpvgmwjbtlas?pcm=pc_SearchList	100-120/天
599	天津	中企动力	4个月	5天/周	电子商务专员	https://www.shixiseng.com/intern/inn_ewhjdeaopuuk?pcm=pc_SearchList	150-250/天
600	南通	我武生物	12个月	5天/周	医药销售代表/医药信息沟通专员	https://www.shixiseng.com/intern/inn_lidflcuviyab?pcm=pc_SearchList	100-120/天
601	深圳	菁视野	5天/周	5天/周	实习编导	https://www.shixiseng.com/intern/inn_seufwnz0cfmm?pcm=pc_SearchList	150-200/天
602	广州	祺曜互娱	5天/周	3个月	游戏UI设计	https://www.shixiseng.com/intern/inn_dedwa4izbzyd?pcm=pc_SearchList	150-200/天
603	上海	Thinkygame	5天/周	6个月	角色原画实习岗	https://www.shixiseng.com/intern/inn_hulm5xarq6sg?pcm=pc_SearchList	150-200/天
604	上海	捷豹路虎中国	5天/周	3个月	Customer Service Intern- Technical general	https://www.shixiseng.com/intern/inn_dmfhoxz5ltu8?pcm=pc_SearchList	120-150/天
605	上海	龙旗	5天/周	6个月	camera调试工程师（20届应届生）	https://www.shixiseng.com/intern/inn_znbktaqmlv6q?pcm=pc_SearchList	400-500/天
606	武汉	深圳长美	5天/周	3个月	产品运营实习生	https://www.shixiseng.com/intern/inn_qs0mrgpyjqhq?pcm=pc_SearchList	50-100/天
607	成都	疯狂世界	4天/周	5个月	项目管理/产品助理	https://www.shixiseng.com/intern/inn_dcb7bwofcpg5?pcm=pc_SearchList	150-300/天
608	广州	高力国际	5天/周	19个月	客服助理	https://www.shixiseng.com/intern/inn_dod9sigzrp1u?pcm=pc_SearchList	100-120/天
609	杭州	九州量子	5天/周	3个月	硬件工程师	https://www.shixiseng.com/intern/inn_g6zs9qobknbf?pcm=pc_SearchList	100-120/天
610	成都	锐致咨询	5天/周	3个月	BD商务助理	https://www.shixiseng.com/intern/inn_jqnr8ipd2qyg?pcm=pc_SearchList	80-100/天
611	北京	链家	5天/周	3个月	销售顾问	https://www.shixiseng.com/intern/inn_4t1htgyaywox?pcm=pc_SearchList	180-300/天
612	德州	我武生物	2000人以上	12个月	医药销售代表\医学信息沟通专员（山东—德州）	https://www.shixiseng.com/intern/inn_0rooemejyzau?pcm=pc_SearchList	120-200/天
613	北京	4399游戏	3个月	4天/周	U3d开发工程师	https://www.shixiseng.com/intern/inn_aperycmuvzxv?pcm=pc_SearchList	200-300/天
614	北京	自如网	4个月	5天/周	自如管家	https://www.shixiseng.com/intern/inn_wtdeagagy5ya?pcm=pc_SearchList	150-200/天
615	北京	多抓鱼	3个月	4天/周	运营实习生（电子标品）	https://www.shixiseng.com/intern/inn_9hdpmrf1hiyg?pcm=pc_SearchList	150-180/天
616	深圳	秦丝科技	3个月	5天/周	管培生	https://www.shixiseng.com/intern/inn_f48w8f7m73rj?pcm=pc_SearchList	150-200/天
617	深圳	安创生态	8个月	5天/周	芯片实习生	https://www.shixiseng.com/intern/inn_9gwarwbtk1qy?pcm=pc_SearchList	100-200/天
618	北京	网易	3个月	5天/周	大数据开发与数据分析实习生	https://www.shixiseng.com/intern/inn_kntffkkte8jp?pcm=pc_SearchList	150-200/天
619	北京	依图	4个月	4天/周	自然语言处理算法实习生	https://www.shixiseng.com/intern/inn_d51it1vdukzt?pcm=pc_SearchList	300-400/天
620	镇江	我武生物	12个月	5天/周	医药销售代表/医药信息沟通专员	https://www.shixiseng.com/intern/inn_luwwyq7ohbwr?pcm=pc_SearchList	100-120/天
621	广州	网易	3个月	5天/周	营销PM实习生（广州）	https://www.shixiseng.com/intern/inn_tuqyx5e9ouod?pcm=pc_SearchList	100-150/天
622	上海	大雁资产	3个月	3天/周	开发工程师（实习生）	https://www.shixiseng.com/intern/inn_ouatruknxobz?pcm=pc_SearchList	250-500/天
623	长沙	湘润教育	3个月	3天/周	实习HR	https://www.shixiseng.com/intern/inn_nad0vyflc20i?pcm=pc_SearchList	100-200/天
624	上海	ezbuy	3个月	5天/周	小语种客服（校招）	https://www.shixiseng.com/intern/inn_serek2e0mzsf?pcm=pc_SearchList	150-180/天
625	全国	树晨林	3个月	5天/周	高中数学网课教师	https://www.shixiseng.com/intern/inn_dxgfkj2b848z?pcm=pc_SearchList	500-1000/天
626	深圳	欣天雅	4个月	5天/周	跨境电商运营助理	https://www.shixiseng.com/intern/inn_0su1ccwxvvi9?pcm=pc_SearchList	150-200/天
627	北京	快手	4个月	5天/周	游戏视频设计实习生	https://www.shixiseng.com/intern/inn_at15nfzjwaau?pcm=pc_SearchList	150-200/天
628	上海	高顿教育	12个月	5天/周	英语客服专员	https://www.shixiseng.com/intern/inn_hdrrbwqri2ll?pcm=pc_SearchList	120-150/天
629	深圳	加贝兰贸易	3个月	5天/周	跨境电商产品开发专员	https://www.shixiseng.com/intern/inn_0vfz9wmd43kv?pcm=pc_SearchList	200-250/天
630	广州	环智	3个月	5天/周	媒介实习生	https://www.shixiseng.com/intern/inn_oxssx0ro5qvd?pcm=pc_SearchList	50-80/天
631	上海	方括研究	3个月	5天/周	Market Researcher(Intern-市场研究员）	https://www.shixiseng.com/intern/inn_8ohxx9bgqis7?pcm=pc_SearchList	120-150/天
632	北京	链家	4个月	6天/周	地产规划师	https://www.shixiseng.com/intern/inn_7zyntb7we36s?pcm=pc_SearchList	300-400/天
633	广州	萌小芽	3个月	3天/周	新媒体编辑实习生	https://www.shixiseng.com/intern/inn_tbhcqziza9f9?pcm=pc_SearchList	50-100/天
634	温州	我武生物	12个月	5天/周	医药销售代表（乐清）	https://www.shixiseng.com/intern/inn_tcgg2j2ncvdj?pcm=pc_SearchList	100-150/天
635	北京	好未来	8个月	5天/周	文案内容运营	https://www.shixiseng.com/intern/inn_ehwrdtthgaca?pcm=pc_SearchList	150-200/天
636	北京	龙图游戏	4个月	5天/周	商务专员-2021届校招-北京	https://www.shixiseng.com/intern/inn_vqupc3hlcvl0?pcm=pc_SearchList	180-250/天
637	北京	情画文化传媒	6个月	3天/周	科普类新媒体编辑志愿者	https://www.shixiseng.com/intern/inn_zu0kf9cgzn6g?pcm=pc_SearchList	面议
638	上海	新潮传媒	3个月	5天/周	人工智能大数据开发工程师	https://www.shixiseng.com/intern/inn_hchq5u7wbzip?pcm=pc_SearchList	100-120/天
639	上海	Martec Group	3个月	5天/周	活动策划实习生	https://www.shixiseng.com/intern/inn_kw3qhj6th13d?pcm=pc_SearchList	100-100/天
640	北京	链家	3个月	6天/周	销售实习生	https://www.shixiseng.com/intern/inn_37vhk0myxyup?pcm=pc_SearchList	200-400/天
641	北京	龙图游戏	3个月	5天/周	2021届-游戏3D动作-北京	https://www.shixiseng.com/intern/inn_xwfjwkmesgkp?pcm=pc_SearchList	100-200/天
642	安庆	我武生物	12个月	5天/周	医药销售代表\医学信息沟通专员（安徽-安庆）	https://www.shixiseng.com/intern/inn_ceox2pofzdwb?pcm=pc_SearchList	100-200/天
643	北京	初心喜乐传媒	12个月	5天/周	新媒体运营	https://www.shixiseng.com/intern/inn_onvd8colsmpn?pcm=pc_SearchList	100-150/天
644	北京	财鲸	4个月	5天/周	投资顾问实习生	https://www.shixiseng.com/intern/inn_b8cnq3ixi0vc?pcm=pc_SearchList	150-200/天
645	成都	锐致咨询	3个月	3天/周	招聘助理实习生	https://www.shixiseng.com/intern/inn_8lgq2cn0xp7c?pcm=pc_SearchList	80-100/天
646	承德	我武生物	10个月	5天/周	医药销售代表/医学信息沟通专员（河北-承德）	https://www.shixiseng.com/intern/inn_4cfbxqirydwx?pcm=pc_SearchList	120-200/天
647	北京	创世蓝海	4个月	5天/周	商务BD	https://www.shixiseng.com/intern/inn_mgihnu8oqyqx?pcm=pc_SearchList	100-150/天
648	福州	U地带	1个月	6天/周	高校市场部管培生	https://www.shixiseng.com/intern/inn_uhoo5mzksbq9?pcm=pc_SearchList	80-150/天
649	广州	GMC	6个月	3天/周	国际买家拓展助理	https://www.shixiseng.com/intern/inn_rv6kffpx487v?pcm=pc_SearchList	100-120/天
650	上海	大雁资产	3个月	3天/周	[实习]数据工程师	https://www.shixiseng.com/intern/inn_bvm7kipo6gqv?pcm=pc_SearchList	250-500/天
651	北京	财鲸	4个月	5天/周	金融实习生（偏股票研究方向）	https://www.shixiseng.com/intern/inn_brwnnedcfak1?pcm=pc_SearchList	150-200/天
652	北京	北京链家	3个月	5天/周	房源实堪实习生	https://www.shixiseng.com/intern/inn_alsljrzx8i8r?pcm=pc_SearchList	160-320/天
653	北京	初心喜乐传媒	7个月	5天/周	文案实习生	https://www.shixiseng.com/intern/inn_zrb0ikuswpic?pcm=pc_SearchList	100-150/天
654	北京	初心喜乐传媒	4个月	5天/周	音乐版权运营	https://www.shixiseng.com/intern/inn_rkd680krbrs6?pcm=pc_SearchList	100-120/天
655	肇庆	我武生物	12个月	5天/周	医药销售代表\医学信息沟通专员（广东-肇庆）	https://www.shixiseng.com/intern/inn_chsvfvrmkiap?pcm=pc_SearchList	120-200/天
656	北京	链家	13个月	6天/周	北京印象销售专员	https://www.shixiseng.com/intern/inn_rvxlcvwsdpsg?pcm=pc_SearchList	200-399/天
657	上海	ezbuy	3个月	4天/周	运营实习生	https://www.shixiseng.com/intern/inn_n3a7uzhyvvhf?pcm=pc_SearchList	120-150/天
658	上海	NXT智库	12个月	5天/周	内容运营助理	https://www.shixiseng.com/intern/inn_4nlu3sufmf37?pcm=pc_SearchList	100-150/天
659	日照	我武生物	8个月	5天/周	医药销售代表/医学信息沟通专员（山东-日照）	https://www.shixiseng.com/intern/inn_lmtqe2zruboy?pcm=pc_SearchList	150-200/天
660	北京	链家	3个月	6天/周	海外事业部专员	https://www.shixiseng.com/intern/inn_sdsxqc8q1mfl?pcm=pc_SearchList	180-300/天
661	上海	中青旅会展	5天/周	3天/周	会议活动执行-21届	https://www.shixiseng.com/intern/inn_3j33cnypj0a3?pcm=pc_SearchList	120-150/天
662	北京	云孚科技	3天/周	4个月	人事行政助理	https://www.shixiseng.com/intern/inn_ovwqa9vznbww?pcm=pc_SearchList	150-200/天
663	上海	GNC	5天/周	6个月	Sales Intern(销售助理实习生)	https://www.shixiseng.com/intern/inn_ytpeb7lorfsk?pcm=pc_SearchList	150-200/天
664	昆明	中海达	5天/周	3个月	销售工程师（昆明）	https://www.shixiseng.com/intern/inn_avlh7o6aknep?pcm=pc_SearchList	150-200/天
665	北京	费曼咨询	12个月	5天/周	助理猎头顾问	https://www.shixiseng.com/intern/inn_67jmgdaa2wdp?pcm=pc_SearchList	150-200/天
666	北海	我武生物	3个月	6天/周	医药销售代表\医学信息沟通专员（广西——北海）	https://www.shixiseng.com/intern/inn_lloi6bm3xhju?pcm=pc_SearchList	100-200/天
667	上海	17Career(一起求职)	2个月	5天/周	咨询顾问管培生/储备干部	https://www.shixiseng.com/intern/inn_fmqv5npxm4ag?pcm=pc_SearchList	300-400/天
668	广州	GE中国	150-500人	2000人以上	客户服务卓越技术专家暑期实习	https://www.shixiseng.com/intern/inn_l1utcthuerju?pcm=pc_SearchList	120-150/天
669	深圳	红筹投资	3个月	1天/周	行业研究实习生	https://www.shixiseng.com/intern/inn_wasr21owa9ye?pcm=pc_SearchList	200-400/天
670	郑州	人和易行	3个月	6天/周	销售管培生	https://www.shixiseng.com/intern/inn_kfzx4azmbh5m?pcm=pc_SearchList	100-120/天
671	苏州	唆了蜜	16个月	3天/周	团建城市运营负责人	https://www.shixiseng.com/intern/inn_l9ybukzfkcen?pcm=pc_SearchList	150-200/天
672	广州	国地规划	5个月	5天/周	建筑实习生	https://www.shixiseng.com/intern/inn_0falkk8gxrmc?pcm=pc_SearchList	50-80/天
673	北京	费曼咨询	5天/周	4天/周	猎头助理	https://www.shixiseng.com/intern/inn_wo6vllcieiix?pcm=pc_SearchList	150-200/天
674	扬州	我武生物	3天/周	12个月	医药销售代表/医药信息沟通专员	https://www.shixiseng.com/intern/inn_spyzshs9pxxt?pcm=pc_SearchList	100-120/天
675	广州	创际科技	5天/周	8个月	PHP开发	https://www.shixiseng.com/intern/inn_w2urb3acoc0f?pcm=pc_SearchList	100-150/天
676	广州	麦当劳	4天/周	6个月	会计实习生（租金方向）	https://www.shixiseng.com/intern/inn_tti2uwvbquuu?pcm=pc_SearchList	100-120/天
677	重庆	BBD	5天/周	6个月	产品实习生	https://www.shixiseng.com/intern/inn_mlnwwofinmde?pcm=pc_SearchList	120-150/天
678	北京	北京链家	5天/周	11个月	大客户实习专员	https://www.shixiseng.com/intern/inn_pf8xloufrfmx?pcm=pc_SearchList	150-300/天
679	广州	欢聚集团	5天/周	3个月	成本核算实习生	https://www.shixiseng.com/intern/inn_goxfstpsmkds?pcm=pc_SearchList	100-150/天
680	北京	创世蓝海	3天/周	11个月	互联网销售	https://www.shixiseng.com/intern/inn_ffghexpyeycg?pcm=pc_SearchList	100-150/天
681	上海	中青旅会展	4天/周	4个月	平面设计助理-21届	https://www.shixiseng.com/intern/inn_5ncxr50kwvfk?pcm=pc_SearchList	120-150/天
682	深圳	金溢科技	4天/周	3个月	招聘助理实习生	https://www.shixiseng.com/intern/inn_gipjoqj6mz7r?pcm=pc_SearchList	150-150/天
683	北京	因诺资产	6天/周	5个月	市场助理实习生	https://www.shixiseng.com/intern/inn_rnfqmygry1x8?pcm=pc_SearchList	100-200/天
684	上海	17Career(一起求职)	5天/周	3个月	咨询顾问管培生	https://www.shixiseng.com/intern/inn_rum8h746mebk?pcm=pc_SearchList	300-400/天
685	东莞	我武生物	2天/周	12个月	销售管培生—东莞	https://www.shixiseng.com/intern/inn_9idvtsg3yy52?pcm=pc_SearchList	100-200/天
686	全国	镜习科技	1天/周	2天/周	高校实习合伙人	https://www.shixiseng.com/intern/inn_bcncsmq7760u?pcm=pc_SearchList	80-150/天
687	全国	镜习科技	2000人以上	2000人以上	高校找茬实习生	https://www.shixiseng.com/intern/inn_wwnvyigmx8gv?pcm=pc_SearchList	80-150/天
688	全国	镜习科技	2000人以上	50-150人	高校实习合伙人（运营）	https://www.shixiseng.com/intern/inn_6yiysxz1ufih?pcm=pc_SearchList	80-150/天
689	北京	天和留学	2个月	5天/周	市场部实习生	https://www.shixiseng.com/intern/inn_0sswuc8eae0m?pcm=pc_SearchList	250-400/天
690	北京	国际人才	9个月	5天/周	硬件板级设计工程师	https://www.shixiseng.com/intern/inn_ariqs62z0oll?pcm=pc_SearchList	300-500/天
691	北京	去哪儿网	3个月	5天/周	UI设计实习生	https://www.shixiseng.com/intern/inn_qg4jjhvcomsq?pcm=pc_SearchList	120-150/天
692	上海	驰大数据	10个月	4天/周	SEO优化网络推广专员	https://www.shixiseng.com/intern/inn_id7fbqu6nkqq?pcm=pc_SearchList	150-200/天
693	北京	天和留学	2个月	5天/周	留学服务顾问实习生	https://www.shixiseng.com/intern/inn_8rjn1ppjuide?pcm=pc_SearchList	250-400/天
694	成都	新东方	3个月	3天/周	外双楠校区-课程顾问/运营实习生	https://www.shixiseng.com/intern/inn_8nbxhwprmhbv?pcm=pc_SearchList	80-150/天
695	杭州	平治信息	4个月	5天/周	版权助理（实习生）	https://www.shixiseng.com/intern/inn_maz6ldxtbgxd?pcm=pc_SearchList	80-120/天
696	北京	京东数科	3个月	5天/周	视觉设计实习生	https://www.shixiseng.com/intern/inn_hgq4avn3z66k?pcm=pc_SearchList	120-150/天
697	无锡	 中德联信 	5个月	5天/周	客服专员	https://www.shixiseng.com/intern/inn_cgvw0vmitsr8?pcm=pc_SearchList	100-200/天
698	北京	网易	6个月	3天/周	视频剪辑/产品vlog拍摄实习生	https://www.shixiseng.com/intern/inn_vuzfgpqrqnj5?pcm=pc_SearchList	100-150/天
699	上海	阅文集团	3个月	5天/周	春招—后端研发实习生（Java)	https://www.shixiseng.com/intern/inn_l1ndpxh7ea5r?pcm=pc_SearchList	180-250/天
700	上海	大亲家	6个月	5天/周	测试实习生	https://www.shixiseng.com/intern/inn_pmhy0hdapqhj?pcm=pc_SearchList	150-250/天
701	杭州	乐辛	3个月	5天/周	平面设计实习生	https://www.shixiseng.com/intern/inn_bmfxtio2go7j?pcm=pc_SearchList	100-120/天
702	广州	德铭	3个月	4天/周	投教助理	https://www.shixiseng.com/intern/inn_bljvdllq92bx?pcm=pc_SearchList	100-200/天
703	武汉	圣才电子书	3个月	3天/周	运营实习生	https://www.shixiseng.com/intern/inn_4790bhlowpid?pcm=pc_SearchList	150-200/天
704	宁波	量子云贸易	6个月	6天/周	管培生	https://www.shixiseng.com/intern/inn_egdykrrmt6z7?pcm=pc_SearchList	150-200/天
705	北京	北京链家	9个月	5天/周	商务谈判顾问合伙人	https://www.shixiseng.com/intern/inn_glkb99nyxune?pcm=pc_SearchList	250-300/天
706	北京	北京链家	9个月	6天/周	物流驻场实习生	https://www.shixiseng.com/intern/inn_iecl6nrnahud?pcm=pc_SearchList	300-400/天
707	成都	九林教育	3个月	3天/周	Alevel/IG/AP/IB课程老师（网课）	https://www.shixiseng.com/intern/inn_cucw0osnacnr?pcm=pc_SearchList	250-500/天
708	北京	北京链家	7个月	5天/周	互联网助理见习岗位	https://www.shixiseng.com/intern/inn_xsoblg1izjxu?pcm=pc_SearchList	250-300/天
709	上海	上海仁端	3个月	4天/周	社区运营实习生	https://www.shixiseng.com/intern/inn_lqxroiwq4ni0?pcm=pc_SearchList	120-180/天
710	上海	上海仁端	6个月	4天/周	电商客户实习生	https://www.shixiseng.com/intern/inn_d3o5kgra0svo?pcm=pc_SearchList	120-150/天
711	全国	圣才电子书	4个月	2天/周	学科编辑-金融类	https://www.shixiseng.com/intern/inn_sbmnkrngf7eb?pcm=pc_SearchList	200-300/天
712	全国	圣才电子书	4个月	1天/周	编辑-新闻类（线上工作）	https://www.shixiseng.com/intern/inn_iiqfdwji1tvf?pcm=pc_SearchList	200-300/天
713	全国	圣才电子书	4个月	2天/周	学科编辑-医学类（线上）	https://www.shixiseng.com/intern/inn_4sefqww1kwgj?pcm=pc_SearchList	200-300/天
714	全国	圣才电子书	4个月	2天/周	学科编辑-艺术类（线上）	https://www.shixiseng.com/intern/inn_mk8hc1ahyskz?pcm=pc_SearchList	200-300/天
715	全国	圣才电子书	4个月	2天/周	学科编辑-法学类	https://www.shixiseng.com/intern/inn_fax8jm8a2xgg?pcm=pc_SearchList	200-300/天
716	全国	圣才电子书	4个月	2天/周	学科编辑-历史类	https://www.shixiseng.com/intern/inn_gcc0ob22s9xq?pcm=pc_SearchList	200-300/天
717	全国	圣才电子书	4个月	2天/周	学科编辑-哲学类（线上）	https://www.shixiseng.com/intern/inn_6jxmwpvurnso?pcm=pc_SearchList	200-300/天
718	全国	圣才电子书	4个月	2天/周	学科编辑-新闻类	https://www.shixiseng.com/intern/inn_jkusmlk2e3w7?pcm=pc_SearchList	200-300/天
719	全国	圣才电子书	4个月	2天/周	学科编辑-文史哲（线上）	https://www.shixiseng.com/intern/inn_0kwix70ohpo2?pcm=pc_SearchList	200-300/天
720	全国	蓝船出海	5个月	3天/周	线上阿拉伯语翻译运营	https://www.shixiseng.com/intern/inn_lnl4ztjib2et?pcm=pc_SearchList	面议
721	全国	蓝船出海	5个月	3天/周	线上印尼语翻译运营	https://www.shixiseng.com/intern/inn_qavosrg4h8gk?pcm=pc_SearchList	面议
722	杭州	品誉电商	12个月	5天/周	文案策划	https://www.shixiseng.com/intern/inn_20zlc4xghltl?pcm=pc_SearchList	250-300/天
723	杭州	品誉电商	6个月	5天/周	销售代表	https://www.shixiseng.com/intern/inn_jdoo9suq7txn?pcm=pc_SearchList	250-300/天
724	全国	圣才电子书	3个月	2天/周	文史哲类线上编辑实习生	https://www.shixiseng.com/intern/inn_fxrighkxotyp?pcm=pc_SearchList	200-300/天
725	南京	聚鼎新	9个月	5天/周	资料编辑实习生	https://www.shixiseng.com/intern/inn_26jfbqszw5cz?pcm=pc_SearchList	100-200/天
726	北京	让渡居	3个月	2天/周	数据库管理员	https://www.shixiseng.com/intern/inn_4bcssbkayvre?pcm=pc_SearchList	80-100/天
727	南京	蓝帽子	3个月	6天/周	暑期销售实习生	https://www.shixiseng.com/intern/inn_r0dafhisegpo?pcm=pc_SearchList	100-200/天
728	南京	蓝帽子	3个月	6天/周	管培生	https://www.shixiseng.com/intern/inn_jwsp6xkxodkf?pcm=pc_SearchList	100-200/天
729	深圳	腾云航空无人机	4个月	6天/周	scratch课程开发及讲师	https://www.shixiseng.com/intern/inn_rmugerpitjhv?pcm=pc_SearchList	200-250/天
730	成都	元智科创	4个月	5天/周	副总经理助理	https://www.shixiseng.com/intern/inn_ng44wrqtxdsi?pcm=pc_SearchList	100-150/天
731	北京	北京链家	5个月	6天/周	置业客户经理助理	https://www.shixiseng.com/intern/inn_gbnxldkazspy?pcm=pc_SearchList	299-399/天
732	武汉	圣才电子书	2个月	3天/周	文档整理实习生	https://www.shixiseng.com/intern/inn_zgntuhw2xs7k?pcm=pc_SearchList	80-150/天
733	贵阳	点瑞科技	4个月	6天/周	招生老师	https://www.shixiseng.com/intern/inn_3z6g2b49wvvv?pcm=pc_SearchList	100-200/天
734	成都	点瑞科技	3个月	6天/周	招生专员	https://www.shixiseng.com/intern/inn_vicdwglqkd2r?pcm=pc_SearchList	120-200/天
735	广州	奇米定制	5个月	6天/周	管培生	https://www.shixiseng.com/intern/inn_hqmpgmrdo9kt?pcm=pc_SearchList	80-150/天
736	广州	奇米定制	4个月	6天/周	寒假市场实习生	https://www.shixiseng.com/intern/inn_blgcuhktbfi4?pcm=pc_SearchList	100-150/天
737	广州	世方志文化	4个月	6天/周	市场营销实习生	https://www.shixiseng.com/intern/inn_0pibjr6ee9fl?pcm=pc_SearchList	50-100/天
738	上海	优复教育	12个月	5天/周	Java工程师	https://www.shixiseng.com/intern/inn_kdyjhtvz00wh?pcm=pc_SearchList	100-200/天
739	广州	锐达电商	6个月	5天/周	亚马逊运营	https://www.shixiseng.com/intern/inn_sftdbfwlqq8c?pcm=pc_SearchList	100-150/天
740	成都	成都海汛	3个月	5天/周	网络营销专员	https://www.shixiseng.com/intern/inn_jwl5gc9rtbar?pcm=pc_SearchList	100-120/天
741	上海	HSC China	5天/周	5天/周	Clinical Specialist	https://www.shixiseng.com/intern/inn_oobsl31xlhbx?pcm=pc_SearchList	100-150/天
742	深圳	我家靓崽	6天/周	7个月	视频剪辑师（实习生）	https://www.shixiseng.com/intern/inn_qemrv55awwxx?pcm=pc_SearchList	150-250/天
743	重庆	悦橙租房	6天/周	4个月	销售（租房）实习生	https://www.shixiseng.com/intern/inn_54d2zwi35z4i?pcm=pc_SearchList	250-300/天
744	北京	北京链家	6天/周	12个月	储备门店销售经理实习生	https://www.shixiseng.com/intern/inn_jwhkj608yvs2?pcm=pc_SearchList	250-300/天
745	北京	北京链家	4天/周	12个月	链家运营见习经纪人	https://www.shixiseng.com/intern/inn_xaft3zbbyore?pcm=pc_SearchList	250-300/天
746	上海	中海地产	5天/周	3个月	设计实习生	https://www.shixiseng.com/intern/inn_rpttqgx4t8fg?pcm=pc_SearchList	120-150/天
747	上海	滴孚科技	6天/周	2个月	人工智能专业实习生	https://www.shixiseng.com/intern/inn_odbxqpipizsw?pcm=pc_SearchList	100-200/天
748	温州	昇聚科技	500-2000人	3个月	暑假实习生	https://www.shixiseng.com/intern/inn_lbxt3sjne8jf?pcm=pc_SearchList	80-150/天
749	成都	贝壳	8个月	6天/周	实习销售20届	https://www.shixiseng.com/intern/inn_hkmeeulfr773?pcm=pc_SearchList	150-200/天
750	全国	让渡居	3个月	1天/周	业务拓展专员实习生(全国）	https://www.shixiseng.com/intern/inn_atezxjdxaybi?pcm=pc_SearchList	80-150/天
751	南京	学才教育	3个月	4天/周	电话客服/TMK专员实习生	https://www.shixiseng.com/intern/inn_eaotc0htn7gx?pcm=pc_SearchList	120-150/天
752	北京	源石财富	12个月	5天/周	阳光私募基金顾问	https://www.shixiseng.com/intern/inn_f8nznagduupo?pcm=pc_SearchList	150-200/天
753	深圳	Xeno Dynamics	12个月	6天/周	传感器系统实习生	https://www.shixiseng.com/intern/inn_3p1t0vnansil?pcm=pc_SearchList	80-120/天
754	深圳	Xeno Dynamics	12个月	5天/周	嵌入式系统开发实习生	https://www.shixiseng.com/intern/inn_cojmv92jwyx8?pcm=pc_SearchList	80-120/天
755	深圳	Xeno Dynamics	12个月	6天/周	工业设计实习生	https://www.shixiseng.com/intern/inn_eadfk5hupkl6?pcm=pc_SearchList	80-100/天
756	北京	让渡居	3个月	1天/周	运营专员	https://www.shixiseng.com/intern/inn_zseyfrsalnwy?pcm=pc_SearchList	50-100/天
757	全国	让渡居	3个月	2天/周	公关专员	https://www.shixiseng.com/intern/inn_0csebake0blw?pcm=pc_SearchList	50-80/天
758	北京	让渡居	3个月	1天/周	产品经理实习生	https://www.shixiseng.com/intern/inn_4dlx03ksckux?pcm=pc_SearchList	50-100/天
759	北京	让渡居	3个月	1天/周	后端工程师实习生	https://www.shixiseng.com/intern/inn_8b2hlmyxlzp9?pcm=pc_SearchList	80-150/天
760	北京	让渡居	1个月	1天/周	财务实习生	https://www.shixiseng.com/intern/inn_vk0wxocned0f?pcm=pc_SearchList	50-80/天
761	南京	弘业期货	5天/周	5天/周	客户经理实习	https://www.shixiseng.com/intern/inn_foothytxyazc?pcm=pc_SearchList	1-50/天
762	北京	北方评估	6天/周	3个月	评估师助理	https://www.shixiseng.com/intern/inn_szrquxkmeyh8?pcm=pc_SearchList	100-150/天
763	广州	奇米定制	6天/周	6个月	联合创始人	https://www.shixiseng.com/intern/inn_dohojdhah5to?pcm=pc_SearchList	面议
764	深圳	Talent X	5天/周	3个月	电商供应链运营	https://www.shixiseng.com/intern/inn_x82gatclbnn3?pcm=pc_SearchList	80-150/天
765	深圳	Talent X	5天/周	3个月	新零售电商运营实习生	https://www.shixiseng.com/intern/inn_q9xz2qogveuk?pcm=pc_SearchList	80-150/天
766	广州	偶搭 App平台	3天/周	4个月	营销运营助理	https://www.shixiseng.com/intern/inn_u0an4dvybhkf?pcm=pc_SearchList	50-100/天
767	北京	富力装饰	6天/周	11个月	行政助理	https://www.shixiseng.com/intern/inn_0ntu9c7fmscg?pcm=pc_SearchList	50-100/天
768	全国	链家	50-150人	12个月	运营一线实习生	https://www.shixiseng.com/intern/inn_dksguazyppyq?pcm=pc_SearchList	300-400/天
